########Default mode########
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
########Default mode########
2015-12-08 12:00:40 2030 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 2030 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 2630 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 2630 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 2630 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 3230 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 3230 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 3230 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 3830 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 3830 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 3830 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 4430 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 4430 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 4430 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 5040 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 5040 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 5040 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 5640 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 5640 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 5640 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 6240 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 6240 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 6240 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 6840 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 6840 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 6840 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 7440 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 7440 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 7440 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 8050 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 8050 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 8050 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 8650 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 8650 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 8650 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 9260 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 9260 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 9260 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:40 9860 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:40 9860 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:40 9860 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 0470 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 0470 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 0470 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 1070 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 1070 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 1070 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 1680 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 1680 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 1680 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 2280 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 2280 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 2280 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 2880 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 2880 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 2880 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 3480 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 3480 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 3480 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 4080 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 4080 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 4080 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 4680 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 4680 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 4680 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 5280 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 5280 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 5280 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 5880 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 5880 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 5880 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 6480 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 6480 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 6480 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 7080 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 7080 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 7080 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 7690 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 7690 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 7690 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 8300 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 8300 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 8300 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 8910 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 8910 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 8910 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:41 9510 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:41 9510 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:41 9510 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 0120 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 0120 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 0120 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 0720 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 0720 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 0720 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 1320 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 1320 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 1320 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 1920 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 1920 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 1920 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 2520 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 2520 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 2520 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 3120 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 3120 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 3120 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 3720 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 3720 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 3720 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 4330 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 4330 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 4330 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 4930 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 4930 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 4930 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 5530 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 5530 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 5530 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 6130 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 6130 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 6130 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 6740 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 6740 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 6740 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 7340 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 7340 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 7340 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 7940 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 7940 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 7940 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 8540 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 8540 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 8540 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 9140 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 9140 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 9140 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:42 9740 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:42 9740 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:42 9740 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 0350 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 0350 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 0350 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 0950 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 0950 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 0950 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 1550 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 1550 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 1550 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 2150 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 2150 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 2150 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 2750 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 2750 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 2750 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 3350 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 3350 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 3350 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 3950 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 3950 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 3950 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 4560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 4560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 4560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 5160 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 5160 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 5160 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 5760 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 5760 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 5760 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 6360 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 6360 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 6360 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 6960 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 6960 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 6960 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 7560 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 7560 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 7560 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 8170 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 8170 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 8170 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 8770 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 8770 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 8770 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 9380 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 9380 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 9380 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:43 9980 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:43 9980 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:43 9980 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 0580 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 0580 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 0580 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 1180 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 1180 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 1180 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 1780 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 1780 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 1780 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 2380 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 2380 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 2380 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 2990 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 2990 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 2990 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
###########walk mode###########
2015-12-08 12:00:44 3580 GYROSCOPE 513428457415189  x:-0.338217 y:-0.583638 z:-0.84493196
2015-12-08 12:00:44 3580 ACCELEROMETER 513428457415189  x:1.789216 y:3.8547082 z:8.092136
2015-12-08 12:00:44 3580 GRAVITY 15818009736738405  x:-0.5008929 y:3.8939013 z:8.986492
